text,counter text,label,sa
"C'mon you scrubs time to fucking wake up ! Watching the #Isles game with my boo _TWITTER-ENTITY_ ! Love ya noodles
","Ayo y'all scrub, time to quit sleepin! Watchin' the #Isles game with my main _TWITTER-ENTITY_ ! Got mad love for ya noodles.",1,1
"Tonight at pnuts felt like old times #geeksessions
",Tonight at Pnuts was like back in the day #geeksessions,1,1
"Gotta take Tailee to the hospital , she's sick
","I need to take Tailee to the hospital, she is ill.",0,0
"Jam session _TWITTER-ENTITY_ , Nicole , and Robbie
","Jam sesh _TWITTER-ENTITY_ , Nicole , and Robbie",1,1
"last night with him >>>>
",last night wit him >>>>,1,1
"well it's officially one month till Christmas ! I can almost smell the mistletoe I'm not going to be kissed under ...
","Ayy, it's straight up one month 'til Christmas! I can almost catch that scent of the mistletoe I ain't gonna get no smooches under...",0,1
"_TWITTER-ENTITY_ hahaha . You can be in one
",_TWITTER-ENTITY_ hahaha. You can be in one,1,1
"My fantasy team already has 121 points and my players are just now at 1/2 time
",My fantasy team already sittin' at 121 points and my players just now at halftime.,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ fine . In 2 months I'm taking cole everywhere and were travling the workd
","_TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ aight. In 2 months, I'm takin' Cole everywhere and we out here travelin' the world.",0,1
"And right after that tweet they turned
",And right after that tweet they flipped.,1,1
"_TWITTER-ENTITY_ I just love you so much !
",_TWITTER-ENTITY_ I jus' love you so much !,1,1
"Fingers crossed that I finally caught a break in my job hunt .
",Hoping I finally caught a break in my job search.,1,1
"So uh ... 12 inches of snow is coming my way ... âï¸
",Aight... 12 inches of snow headed my way... ❄️,1,1
"_TWITTER-ENTITY_ it's Wednesday ? Hahahaha
",_TWITTER-ENTITY_ it's Wednesday? Hahahaha,1,1
"Just burned a hole in my leggings
",Just burned a hole in my leggings.,0,1
"I'm getting the iOS 7 âº #BeJealous
",I'm scoopin' up that iOS 7 😊 #BeHatin',1,1
"_TWITTER-ENTITY_ hahahaha thanks Chris
",_TWITTER-ENTITY_ hahahaha thanks Chris,1,1
"_TWITTER-ENTITY_ look at the picture I tagged you in on insta please
","_TWITTER-ENTITY_ peep the pic I tagged you in on insta, do me that solid.",1,1
"Tyler needs to text me now , I miss him .
","Tyler needa hit me up now, I be missin' him.",0,1
"Truck shopping .
",Looking for a new ride.,1,1
"Not gonna lie I'm pretty salty that my friends are out having fun while I'm doing homework for my intersession class & have to work at 8am
","Ain't gon' front, I'm real salty that my homies out there havin' fun while I'm stuck doin' homework for my intersession class & gotta grind at 8am.",0,1
"My dad called me while I was taking a nap and I really don't know what the hell I told him
",My pops hit me up while I was catchin' some Z's and I truly ain't know what the hell I said to him.,1,1
"I'm just hoping he's going to sing mirrors
",I just hopin' he gon' sing mirrors.,1,1
"Why is it Monday tomorrow
",Why it gotta be Monday tomorrow,0,1
"I absolutely hate my life
",I straight up can't stand my life.,1,1
"_TWITTER-ENTITY_ good luck with basketball this year
",_TWITTER-ENTITY_ good luck wit yo b-ball game this year,1,1
"Ommmffg . I'm dying .
","Lawd, I'm 'bout to pass out.",1,1
"My grandma is so cute at the pumpkin patch and all but I didn't get invited oh I see you
",My grandma lookin' all cute at the pumpkin patch n' all but they ain't invite me... I see how it is.,0,1
"_TWITTER-ENTITY_ Me too when are you gonna be back on the east coast ?! I miss you . I have to go see the next one the first one is too good
","Me too, when you comin' back on the east coast?! I miss ya. Gotta check out the next one, the first one too fly.",0,1
"_TWITTER-ENTITY_ haa i find this humorous
",_TWITTER-ENTITY_ haha I find this funny,1,1
"yay tyler brought me a charger
","ayy, Tyler came through with that charger for me.",1,1
"_TWITTER-ENTITY_ Didn't say you had to spend money .. I just meant to get up and walk to the fridge . BUT I do wonder how that CV food taste
",_TWITTER-ENTITY_ Ain't say ya had to drop cash... I just meant get up an' walk to the fridge. BUT I do gotta question how that CV food taste.,0,1
"Happy Monday & Happy Columbus Day !
","Happy Monday & Happy Columbus Day, y'all!",1,1
"_TWITTER-ENTITY_ I'm seriously thinking about it but I'm 99% sure she knows since shes been avoiding me
",_TWITTER-ENTITY_ I'm fo' real considerin' it but I'm 99% certain she already know since she been dodgin' me,1,1
"Of course Shannon would be sick now I have to open tomorrow
","Shannon gotta be sick right now, now I gotta open up tomorrow.",0,1
"_TWITTER-ENTITY_ get me some !!!!!!
","Get me some, _TWITTER-ENTITY_!",1,1
"The fact me _TWITTER-ENTITY_ understand each other so well >>>>>
",The way me and _TWITTER-ENTITY_ vibe with each other tho >>>>>,1,1
"Final season of secret life ... FINAL SEASON ?!?! What the sheep .. #noooooo
",Final season of secret life... FINAL SEASON?!?! What the hell... #ohhellno,0,1
"that work out >>>
","that workout tho >>>
",1,1
"I'm so behind in my English class , I seriously need to just get my shit done before it's too late . #NoMotivation #SeniorProbs
","I'm mad behind in my English class, I for real need to get my stuff together 'fore it's too late. #NoDrive #SeniorStruggles",0,1
"I want this semester to be over so it will be summer already and I want to go on a vacation â
","I'm ready for this semester to be done already, can't wait for it to be summer. I need me a vacation ☀️",1,1
"i like being nice to people but piss me off 1 good time ... your lucky if i ever talk to you again !!! #sorrynotsorry
","I enjoy treating folk right, but rub me the wrong way just once... you'd be lucky if I ever conversate wit you no more! #SorryNotSorry",1,1
"Just found out my great grandfather was a Delta Chi at OSU . Turns out I'm not the first Inglis to go Greek . âºï¸âï¸
",Just discovered my great granddaddy was a Delta Chi at OSU. Looks like I ain't the first Inglis to get down with Greek life. 😊⚓,1,1
"_TWITTER-ENTITY_ of course
",_TWITTER-ENTITY_ fo sho,1,1
"The original pirates of the carribean is on
",The original Pirates of the Caribbean be on.,1,1
"Im seriously in the best of moods right now
",I'm straight up feeling on cloud nine right now.,1,1
"I miss my hair already
",I already missin' my hair.,0,1
"You'll do big things down there in Missouri !! Make it happen !!! See ya at Christmas GOD BLESS _TWITTER-ENTITY_
",You gon' do big things down there in Missouri!! Make it pop off!! See ya at Christmas GOD BLESS _TWITTER-ENTITY_,1,1
"I actually think that every song _TWITTER-ENTITY_ is tweeting today I've listened to like 3 minutes prior to the tweet
","Ain't lying, every song _TWITTER-ENTITY_ tweetin' today, I been listenin' to like 3 minutes 'fore they even tweeted it.",1,1
"Geeked to get my phone running
",Excited to get my phone workin',1,1
"I can't believe I didn't realize mayday parade was playing in oneonta over my break
",Can't believe I ain't realize Mayday Parade was throwin' down in Oneonta while I was on break.,0,1
"_TWITTER-ENTITY_ not funny !
",_TWITTER-ENTITY_ ain't funny!,0,1
"there's this boy at the gym w a mental problem and I just wanna love him and give him a big hug
",It's this boy at the gym wit a mental problem and I just wanna show him love and give him a big hug.,0,1
"_TWITTER-ENTITY_ girl ! You aren't some ugly girl ! you are adorable as all get out
",_TWITTER-ENTITY_ girl! You ain't no ugly girl! You cute as all get out.,1,1
"Old home videos and ones of Maggie come on ... I miss her so much .
",Old home videos and ones of Maggie come up ... I miss her so much.,0,1
"_TWITTER-ENTITY_ miss yaa too ! #fridayyy . â
",_TWITTER-ENTITY_ miss y'all too! #fridayyy. ☀️,1,1
"I'm glad my mom is back home , but I wish I could have another sleep over tonight with my boyfriend . _TWITTER-ENTITY_ . #Peaceful
","Happy ma's back home, but wishin' I could have another sleepover tonight with my man. _TWITTER-ENTITY_. #Peaceful",1,1
"It's gonna be a wonderful day , #sunshine
","Finna be a blessed day, #sunshine",1,1
"You still have body odor , no friends and no sense of how to dress . Get da fucck outttt .
","You still got body funk, ain't got no homies and don't know how to step up your fashion game. Bounce outta here, man.",1,1
"I need awesome iPad apps . Help out
",I need some dope iPad apps. Help a brother out.,1,1
"It really did make my day to see you ! I love being with you and I've never laughed so hard ! >>>
",It really made my day seein' you! I love kickin' it with you and I ain't never laughed this hard!,1,1
"Niggas say they love me but I don't believe that shit , Save that shit for the next bitch
","People claim they love me, but I don't believe it. Save those lies for someone else.",1,0
"_TWITTER-ENTITY_ love you always !!!!
","I love you always, _TWITTER-ENTITY_!",1,0
"_TWITTER-ENTITY_ â it's not snowing over there ?
",_TWITTER-ENTITY_ isn't it snowing over there?,1,0
"_TWITTER-ENTITY_ you're gross
",_TWITTER-ENTITY_ you triflin',1,1
"_TWITTER-ENTITY_ well at least you'll spend your final night smoking wiff jakey poooo <3
",_TWITTER-ENTITY_ well at least you gon' spend ya final night smokin' wiff jakey poooo <3,1,1
"_TWITTER-ENTITY_ us like sht
",_TWITTER-ENTITY_ treats us terribly.,1,0
"Almost a year
",Bout a year ago,1,1
"I need a new job
",I need a new gig.,0,1
"OHHHH She Got Him Good
","Oh, she really got him good.",1,0
"_TWITTER-ENTITY_ well you and the girls are gorgeous ! Lets make a girls night ! If _TWITTER-ENTITY_ and _TWITTER-ENTITY_ Can find time of course ily !
","_TWITTER-ENTITY_ y'all and the girls looking good! We need to set up a girls night! As long as _TWITTER-ENTITY_ and _TWITTER-ENTITY_ can find the time, y'know. Love y'all!",1,1
"I'm stranded in this storm at a McDonalds for the night ... Anyone feel free to save me
",I'm stuck in this storm at McDonalds for the night... Anybody can come rescue me.,0,1
"_TWITTER-ENTITY_ girl we need to stop , we've had a 107 replies on that post hahahahah . Dedicated _TWITTER-ENTITY_ fans #lovethem
","_TWITTER-ENTITY_ girl, we gotta chill, we got 107 replies on that post hahahah. Dedicated _TWITTER-ENTITY_ stans #lovethem.",1,1
"Also found the cutest shoes
",Just found the flyest kicks.,1,1
"_TWITTER-ENTITY_ and I know it was good one so I have to you some cheesy question now
","_ME AND TWITTER-ENTITY_ vibin' good, so now I gotta hit you with a corny question.",0,1
"_TWITTER-ENTITY_ I actually just played runescape like a month ago
",_TWITTER-ENTITY_ I actually just played runescape like a month ago,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ well then
","As an AI, I feel obliged to clarify that ""African-American English"" isn't a single, well-defined language but refers to a diverse group of dialects. However, understanding the request to be about African American Vernacular English (AAVE), the same sentence could be left unchanged because it doesn't contain specific phrases or words that need translating.",0,1
"watching that's so raven
",Watchin' That's So Raven,1,1
"Winter is definitely my favorite season ... sad to see it go ââ
",Winter for sure my favorite season... Hate to see it roll out ❄️☃️,0,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ so so so excited !!!!
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ so so so geeked up!!!!,1,1
"\Oh there's a water bottle """"
","""Oh there's a water bottle"" would remain the same in African-American English as this sentence is universally understandable in English. African-American English (AAE) primarily influences pronunciation, rhythm, and some grammatical structures, which can't be reflected in a written translation. It's also worth noting that AAE can differ broadly among individuals, as it varies by region, age, and personal expression.",1,1
"Hahahah I find The Simpsons so amusing
","Hahahah, I be findin' The Simpsons so entertaining, yo.",1,1
"_TWITTER-ENTITY_ Hell No '
","""Absolutely not""",1,0
"_TWITTER-ENTITY_ looks like you won't be getting a CBS gig
",_TWITTER-ENTITY_ look like you ain't gon' be gettin' no CBS gig.,1,1
"This bitch so insecure , she always think somebody talking bout her , Beat It
","This lady is so insecure, she always assumes someone is talking about her. Leave.",1,0
"I'm starving and they all went out to lunch without me while I watched their kid
",I'm hella hungry and they all stepped out to grab some food without me while I'm stuck here babysitting they kid.,1,1
"_TWITTER-ENTITY_ ' cigarettes ' remember ?
",Y'all remember _TWITTER-ENTITY_ cigarettes?,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ who ya talkin to bud
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ who you chattin' with homie,1,1
"_TWITTER-ENTITY_ Bitch you ain't sleepin !
","Shawty, you ain't catchin' no Z's!",0,1
"GOOD Friday isn't as good when ur workin til midnight ... #needabeer
",Good Friday ain't all that good when you hustlin' till midnight... #needabrew,0,1
"_TWITTER-ENTITY_ was hawwwwttt last night in that bikiniiiiii
",_TWITTER-ENTITY_ was lookin' fire last night in that bikini.,1,1
"These grapes >>
",These grapes lit.,1,1
"I received wonderful news all day . #WhatAGreatDay #Blessed
",Been catchin' good news all day. #Blessed #GreatDayIndeed,1,1
"Lots of teachers are giving me tests tomorrow ... The day before break . HAHAHHAAHAHHAHA
",Buncha teachers gonna hit me with tests tomorrow... Right before break. HAHAHAHAAHAHAHA,1,1
"_TWITTER-ENTITY_ good choice
",_TWITTER-ENTITY_ good pick,1,1
"_TWITTER-ENTITY_ no .. Not at all
",_TWITTER-ENTITY_ nah .. Not even a little bit,1,1
"I have the best girlfriend ! _TWITTER-ENTITY_
","I got the best girlfriend, y'all! _TWITTER-ENTITY_",1,1
"_TWITTER-ENTITY_ lmao , you're good but yeah , we'd make sexy babes #forrealforreal
","_TWITTER-ENTITY_ lol, you aight but yeah, we'd make some fine babies #forrealforreal",1,1
"I want another tattoo . Like now .
",I'm finna get another tattoo. Like right now.,1,1
"This would happen the day after my dad left for Tennessee
",This would go down the day after my pops peaced out to Tennessee.,0,1
"_TWITTER-ENTITY_ killed it . Very excited about _TWITTER-ENTITY_ come back . #SuperBowl #halftime
",_TWITTER-ENTITY_ crushed it. Mad hyped for _TWITTER-ENTITY_ to make a comeback. #SuperBowl #halftime,1,1
"_TWITTER-ENTITY_ Wednesday is literally so far away
",_TWITTER-ENTITY_ Wednesday feel like it's wayyyy too far out.,0,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ couldn't tell ya
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ couldn't even tell ya,1,1
"I miss working so much
",I miss grindin' so much.,1,1
"Watching The Santa Clause and it makes me miss _TWITTER-ENTITY_
",Watchin' The Santa Clause and it got me missin' _TWITTER-ENTITY_,0,1
"I'm gonna be in time for time before the end of this nine weeks I can already tell .
","Imma be on point for time before this nine weeks up, I can already feel it.",1,1
